carat,cut,color,clarity,x,y,z
0.65,2,1,1,5.52,5.56,3.45
0.51,3,5,7,5.26,5.21,3.11
0.23,4,1,7,3.97,3.99,2.45
0.23,3,4,4,4.05,4.0,2.39
0.54,2,0,4,5.21,5.24,3.21
0.28,2,2,7,4.18,4.21,2.62
0.53,2,2,3,5.23,5.24,3.23
0.35,4,5,5,4.52,4.56,2.8
0.32,3,4,4,4.47,4.43,2.68
1.01,1,2,7,6.3,6.34,3.96
2.0,4,5,2,7.95,8.08,5.05
0.4,2,1,2,4.75,4.71,2.94
0.91,0,2,5,5.95,5.97,3.98
2.01,1,5,2,7.95,7.91,5.06
0.72,3,0,2,5.77,5.72,3.47
0.32,4,0,7,4.45,4.49,2.68
0.43,2,4,2,4.87,4.9,3.01
0.25,4,1,5,4.08,4.1,2.44
0.32,3,3,4,4.37,4.33,2.73
0.77,2,2,4,5.91,5.94,3.66
1.4,3,0,4,7.17,7.07,4.47
0.36,3,1,4,4.57,4.6,2.82
2.03,4,1,3,8.01,7.99,5.05
0.3,2,3,3,4.27,4.3,2.66
0.33,2,3,5,4.44,4.43,2.76
1.01,3,4,2,6.36,6.33,3.96
0.71,3,5,5,5.83,5.86,3.49
2.01,2,6,3,8.06,8.13,5.03
1.25,3,3,5,6.87,6.8,4.28
0.33,2,2,6,4.48,4.52,2.75
1.05,2,6,3,6.52,6.55,4.07
2.02,4,4,2,8.27,8.35,4.95
1.54,4,5,5,7.32,7.37,4.57
2.03,4,2,3,8.21,8.3,4.94
0.96,0,4,0,6.38,5.88,3.98
0.5,2,2,7,5.08,5.11,3.14
1.62,3,2,3,7.52,7.55,4.64
0.72,4,2,7,5.65,5.7,3.61
0.51,3,3,7,5.14,5.11,3.16
0.59,4,0,5,5.37,5.39,3.38
0.55,3,0,2,5.27,5.29,3.22
1.18,3,5,3,6.75,6.79,4.18
0.61,2,1,7,5.42,5.45,3.39
1.01,4,4,2,6.57,6.55,3.89
0.38,3,0,4,4.68,4.63,2.85
1.37,4,3,3,6.95,7.03,4.43
1.2,2,6,3,6.97,6.94,4.11
0.29,4,1,4,4.2,4.24,2.65
0.49,4,2,2,4.99,5.02,3.13
0.31,2,3,2,4.35,4.36,2.71
0.63,2,2,7,5.47,5.51,3.4
0.24,4,1,7,3.92,3.94,2.53
0.65,3,2,5,5.65,5.62,3.36
0.83,2,4,5,6.04,6.08,3.73
1.52,3,4,4,7.46,7.39,4.5
1.51,4,3,3,7.32,7.27,4.61
1.12,2,3,4,6.76,6.72,4.11
1.72,4,6,5,7.77,7.79,4.74
0.33,3,2,5,4.4,4.45,2.75
1.01,3,2,3,6.37,6.35,3.98
1.5,0,3,2,7.6,7.52,4.24
1.04,4,4,3,6.39,6.45,4.04
1.2,4,6,3,6.85,6.92,4.23
2.02,3,5,5,8.34,8.27,4.9
0.7,1,1,2,5.6,5.57,3.55
0.54,2,3,1,5.28,5.25,3.24
0.3,2,3,5,4.3,4.27,2.67
0.4,3,2,5,4.8,4.75,2.94
1.5,4,3,4,7.38,7.41,4.45
0.5,2,5,5,5.1,5.12,3.17
0.72,3,2,7,5.78,5.84,3.55
0.32,2,2,4,4.38,4.41,2.72
0.34,4,3,1,4.59,4.63,2.74
0.31,3,3,4,4.35,4.32,2.68
1.36,4,1,3,7.09,7.2,4.41
0.35,2,3,1,4.51,4.53,2.77
1.12,3,4,2,6.74,6.63,4.17
0.8,3,3,3,5.96,5.9,3.68
0.78,4,1,2,5.93,5.97,3.62
1.39,2,2,3,7.2,7.15,4.46
1.02,2,3,5,6.38,6.46,3.98
0.3,4,2,7,4.26,4.29,2.67
2.38,4,6,5,8.49,8.52,5.32
0.92,2,2,5,6.25,6.3,3.84
1.01,3,1,5,6.47,6.37,4.04
0.7,4,3,3,5.61,5.51,3.52
0.34,2,1,5,4.49,4.48,2.79
1.4,3,2,5,7.25,7.18,4.44
0.7,3,2,5,5.65,5.59,3.46
0.44,2,3,7,4.94,4.9,3.04
0.74,4,1,5,5.73,5.76,3.61
0.34,2,1,2,4.48,4.51,2.73
0.3,1,5,3,4.26,4.3,2.71
0.41,2,1,6,4.79,4.81,2.94
0.37,3,6,5,4.63,4.6,2.82
0.3,2,3,5,4.29,4.33,2.68
1.5,3,3,0,7.4,7.32,4.45
0.6,3,4,2,5.54,5.5,3.25
0.74,4,2,7,5.82,5.85,3.59
0.7,1,1,2,5.64,5.66,3.48
1.1,2,3,5,6.68,6.79,4.1
2.03,3,5,3,8.08,8.04,5.06
1.0,3,0,2,6.32,6.38,3.97
0.37,3,1,5,4.68,4.66,2.76
0.71,0,0,5,5.61,5.58,3.62
0.33,4,5,5,4.34,4.42,2.74
2.01,4,3,2,7.94,8.03,4.96
1.22,2,4,3,6.83,6.91,4.24
0.55,2,4,6,5.27,5.3,3.27
0.5,1,0,3,5.2,5.12,3.02
1.5,3,4,5,7.27,7.36,4.55
0.54,1,0,2,5.22,5.14,3.3
2.09,3,4,3,8.23,8.2,5.0
1.52,3,1,4,7.38,7.44,4.49
0.5,4,1,5,5.05,5.11,3.14
1.15,3,3,6,6.74,6.77,4.11
1.21,2,4,7,6.9,6.93,4.18
0.41,4,0,4,4.73,4.75,2.98
0.33,3,3,1,4.46,4.42,2.7
0.7,4,3,3,5.67,5.7,3.51
0.5,2,0,3,5.06,5.03,3.17
0.36,2,1,4,4.55,4.58,2.86
0.3,2,3,1,4.34,4.39,2.65
0.3,4,4,7,4.24,4.27,2.68
1.03,2,3,2,6.46,6.5,4.01
0.71,2,1,2,5.8,5.84,3.54
1.09,2,1,2,6.7,6.66,4.08
1.18,4,1,3,6.7,6.74,4.2
1.0,4,3,7,6.32,6.37,3.98
1.34,2,6,4,7.04,7.12,4.39
1.0,2,4,3,6.32,6.38,3.97
0.54,3,1,5,5.34,5.29,3.19
0.5,0,3,5,5.02,4.99,3.26
0.41,3,3,2,4.8,4.76,2.88
0.59,1,3,4,5.38,5.43,3.26
2.12,3,4,2,8.18,8.26,5.02
0.35,2,2,4,4.5,4.54,2.84
1.58,2,2,5,7.58,7.52,4.53
1.5,4,2,5,7.21,7.26,4.53
0.77,2,1,3,5.89,5.92,3.66
0.48,2,6,4,5.01,5.06,3.13
0.52,4,1,5,5.13,5.18,3.22
0.4,1,3,2,4.61,4.7,2.94
1.32,2,5,2,6.99,7.04,4.35
0.42,4,1,3,4.86,4.9,2.87
0.31,4,4,5,4.34,4.32,2.75
1.01,3,3,3,6.39,6.37,3.9
1.98,3,5,4,7.95,7.99,4.98
0.32,3,0,2,4.54,4.49,2.63
0.28,4,4,6,4.27,4.31,2.51
0.39,3,3,2,4.73,4.7,2.87
0.7,4,1,4,5.69,5.75,3.52
1.0,4,1,2,6.36,6.42,3.99
2.0,0,4,0,7.6,7.56,5.29
1.77,2,0,3,7.77,7.71,4.78
0.9,1,4,5,6.14,6.09,3.89
0.31,4,3,4,4.29,4.27,2.7
0.4,3,5,6,4.78,4.76,2.9
1.0,0,4,7,6.27,6.23,4.07
1.04,3,0,3,6.54,6.51,3.98
0.41,2,1,6,4.8,4.76,2.93
1.03,2,1,3,6.48,6.45,4.04
1.37,3,3,3,7.1,7.0,4.4
0.9,3,3,4,6.13,6.06,3.82
1.21,1,3,5,6.95,6.89,4.09
0.91,4,4,5,6.16,6.13,3.88
0.4,2,2,6,4.77,4.73,2.92
0.82,1,4,5,5.97,6.04,3.75
1.51,3,2,5,7.37,7.18,4.51
1.06,2,5,2,6.56,6.59,4.07
0.42,3,1,5,4.8,4.76,3.0
0.31,3,3,6,4.4,4.33,2.64
0.3,4,0,5,4.32,4.34,2.64
0.37,3,4,7,4.63,4.6,2.83
0.53,2,4,4,5.26,5.21,3.2
1.11,3,4,5,6.77,6.69,4.1
1.21,1,2,5,6.71,6.77,4.28
0.7,3,0,1,5.75,5.81,3.47
0.36,3,1,4,4.6,4.57,2.82
0.31,2,1,5,4.41,4.38,2.68
0.82,3,6,2,5.99,6.04,3.68
0.32,2,2,4,4.4,4.36,2.71
0.27,2,4,4,4.12,4.15,2.57
0.32,4,3,5,4.38,4.41,2.73
0.58,2,4,2,5.44,5.49,3.31
0.38,3,4,7,4.62,4.64,2.87
0.9,4,4,4,6.09,6.0,3.81
0.45,3,5,4,4.86,4.84,3.02
0.9,3,1,2,6.21,6.16,3.88
0.32,3,3,5,4.45,4.42,2.71
0.31,2,0,5,4.34,4.31,2.7
0.31,2,2,5,4.39,4.35,2.69
0.78,4,0,2,5.86,5.89,3.67
0.55,2,2,2,5.27,5.22,3.24
1.11,3,0,2,6.68,6.64,4.13
0.71,2,5,6,5.79,5.76,3.53
0.75,2,1,5,5.82,5.85,3.62
0.3,3,1,2,4.38,4.36,2.62
0.9,4,5,2,6.13,6.16,3.88
1.03,0,6,3,6.73,6.69,3.77
1.08,2,0,5,6.54,6.57,4.06
0.3,4,0,2,4.32,4.35,2.55
0.31,2,3,6,4.33,4.38,2.71
1.62,3,1,3,7.55,7.52,4.66
0.41,2,3,6,4.8,4.82,2.93
1.03,2,2,0,6.51,6.54,3.99
1.51,3,3,3,7.35,7.29,4.57
0.77,1,1,3,5.84,5.77,3.72
0.53,2,1,6,5.23,5.25,3.22
0.44,2,5,5,4.91,4.95,3.05
0.9,4,2,2,6.08,6.11,3.81
0.41,4,0,3,4.72,4.75,2.95
1.09,3,4,3,6.61,6.55,4.08
0.9,4,4,7,6.29,6.19,3.74
0.33,3,3,5,4.46,4.4,2.74
1.17,3,5,3,6.77,6.69,4.22
0.78,3,2,5,5.91,5.82,3.67
2.01,4,4,2,8.25,8.2,4.94
0.78,2,5,5,5.93,5.87,3.66
0.4,2,2,7,4.71,4.74,2.92
1.56,2,2,2,7.48,7.52,4.59
1.73,3,5,4,7.65,7.62,4.75
0.26,4,4,7,4.15,4.18,2.49
0.51,2,0,5,5.14,5.11,3.17
1.24,3,6,0,6.92,6.85,4.26
0.32,2,1,5,4.38,4.41,2.73
0.31,3,4,7,4.39,4.37,2.68
0.4,1,1,2,4.66,4.69,2.98
1.07,2,3,5,6.53,6.58,4.09
0.51,2,3,7,5.11,5.15,3.19
0.76,3,5,5,5.78,5.74,3.62
0.71,4,5,2,5.8,5.73,3.48
1.71,3,2,5,7.72,7.62,4.71
1.52,3,0,3,7.44,7.39,4.56
0.55,3,4,5,5.31,5.28,3.17
0.33,2,2,5,4.47,4.5,2.74
0.3,2,1,2,4.32,4.29,2.65
2.2,3,6,3,8.42,8.34,5.1
0.43,4,3,5,4.84,4.87,3.02
0.31,3,4,6,4.34,4.32,2.68
1.53,2,5,3,7.4,7.42,4.55
1.0,3,1,3,6.48,6.4,3.86
0.96,3,0,3,6.36,6.32,3.81
0.77,4,6,3,5.84,5.91,3.6
1.14,4,3,5,6.67,6.63,4.2
0.75,3,2,3,5.91,5.86,3.56
0.56,2,0,5,5.36,5.31,3.25
0.3,3,1,2,4.32,4.29,2.68
0.81,3,2,2,6.03,6.0,3.68
1.02,3,3,6,6.67,6.58,3.84
0.31,2,1,6,4.4,4.43,2.66
0.71,2,4,4,5.76,5.81,3.54
0.42,4,4,6,4.78,4.81,2.98
0.7,1,4,6,5.6,5.66,3.53
0.99,0,6,2,6.57,6.5,3.79
0.72,2,6,3,5.77,5.81,3.57
1.6,3,5,4,7.72,7.66,4.51
1.72,2,5,5,7.69,7.63,4.81
0.5,4,4,7,5.03,5.08,3.18
1.01,3,3,4,6.38,6.42,3.99
0.35,4,2,6,4.53,4.55,2.79
1.01,3,1,3,6.45,6.4,3.96
1.27,1,6,3,6.71,6.75,4.44
0.42,3,2,7,4.83,4.86,2.92
1.09,2,4,2,6.56,6.59,4.09
2.05,3,1,3,8.27,8.39,4.97
0.29,2,1,6,4.2,4.22,2.64
0.9,2,0,3,6.2,6.24,3.79
0.24,2,4,6,4.02,4.05,2.44
0.39,2,2,5,4.7,4.76,2.84
1.0,3,3,2,6.5,6.39,3.88
1.01,3,3,5,6.4,6.33,3.86
0.81,4,5,5,5.97,5.95,3.6
0.4,3,1,4,4.8,4.82,2.9
0.3,4,0,5,4.25,4.29,2.68
1.01,0,2,4,6.27,6.19,4.02
1.05,2,2,2,6.58,6.61,4.04
0.71,3,1,3,5.79,5.77,3.49
1.74,3,4,2,7.69,7.63,4.76
1.2,3,3,3,6.77,6.73,4.21
1.04,3,5,3,6.56,6.49,4.02
1.0,3,2,2,6.34,6.24,3.97
0.93,1,3,2,6.14,6.09,3.9
0.55,3,2,3,5.31,5.28,3.21
1.13,2,4,2,6.66,6.73,4.15
1.22,3,5,2,6.8,6.86,4.24
0.8,4,2,2,5.9,5.96,3.65
0.61,2,1,3,5.46,5.48,3.39
0.92,2,5,2,6.27,6.25,3.87
0.27,3,1,6,4.2,4.18,2.54
0.73,4,0,2,5.8,5.85,3.54
0.31,1,2,5,4.31,4.32,2.74
0.42,3,3,6,4.92,4.9,2.91
1.63,2,1,2,7.66,7.62,4.62
1.42,3,3,4,7.29,7.24,4.48
1.02,4,3,4,6.44,6.48,4.0
0.4,4,0,3,4.75,4.72,2.99
0.53,3,2,2,5.19,5.16,3.22
1.0,4,2,3,6.3,6.39,3.99
1.27,3,3,7,7.01,6.96,4.26
0.41,3,3,5,4.8,4.84,2.88
0.29,2,2,6,4.26,4.29,2.61
0.51,4,0,3,5.15,5.17,3.11
0.79,2,5,4,5.93,5.96,3.67
0.5,3,3,4,5.12,5.18,3.09
0.56,2,3,4,5.33,5.36,3.24
1.22,4,0,3,6.96,7.08,4.14
1.03,3,2,2,6.53,6.44,3.99
0.34,2,1,6,4.45,4.49,2.78
0.9,4,3,2,6.12,6.17,3.85
1.03,2,3,4,6.44,6.47,4.01
2.0,4,5,2,8.24,8.28,4.83
0.31,1,0,2,4.29,4.33,2.75
0.42,3,3,6,4.84,4.82,2.91
0.54,4,2,7,5.2,5.18,3.28
1.7,3,5,5,7.63,7.57,4.69
0.32,3,2,6,4.39,4.34,2.7
0.41,2,3,7,4.8,4.83,2.91
1.5,0,3,2,7.16,7.12,4.68
0.53,2,0,5,5.17,5.14,3.21
0.78,3,0,5,5.86,5.8,3.67
0.37,4,5,7,4.64,4.68,2.84
1.51,1,5,2,7.15,7.11,4.54
1.53,4,4,2,7.39,7.44,4.48
0.32,2,3,5,4.4,4.43,2.72
0.8,4,1,7,5.93,5.95,3.73
1.23,3,4,3,6.92,6.88,4.28
0.6,2,3,5,5.36,5.43,3.35
0.7,3,3,4,5.77,5.68,3.49
0.41,3,0,3,4.74,4.78,2.95
0.31,2,4,7,4.36,4.37,2.72
0.53,2,3,6,5.18,5.21,3.19
0.55,2,3,7,5.25,5.28,3.27
0.57,2,1,5,5.37,5.33,3.32
1.03,3,3,0,6.55,6.51,3.97
1.57,3,4,7,7.47,7.43,4.63
1.01,4,4,3,6.35,6.44,3.93
1.39,2,4,7,7.23,7.25,4.43
0.27,2,2,5,4.14,4.16,2.57
0.42,3,1,2,4.81,4.76,2.98
0.24,4,5,4,3.98,4.01,2.46
1.56,3,5,2,7.44,7.38,4.57
1.0,3,4,3,6.51,6.4,3.94
1.07,2,1,3,6.62,6.59,4.07
0.54,1,1,7,5.47,5.39,3.12
0.32,2,3,5,4.46,4.4,2.72
0.27,2,4,5,4.13,4.17,2.56
0.95,0,6,0,6.17,6.12,3.99
0.41,2,1,4,4.78,4.75,2.96
0.46,4,0,5,4.94,4.97,3.02
0.3,3,1,5,4.38,4.33,2.61
1.5,3,4,3,7.31,7.21,4.51
0.7,1,0,3,5.8,5.76,3.43
0.53,4,1,4,5.16,5.21,3.21
0.88,2,5,2,6.04,6.09,3.83
0.53,2,3,1,5.23,5.13,3.25
0.35,2,3,4,4.55,4.58,2.76
0.5,2,0,5,5.12,5.07,3.12
0.56,3,0,2,5.36,5.34,3.24
1.0,0,1,5,6.57,6.64,3.79
1.0,4,0,1,6.37,6.33,4.02
0.35,1,3,2,4.48,4.46,2.85
0.43,1,6,3,4.76,4.79,3.04
1.01,0,2,5,6.31,6.29,4.11
1.51,4,6,5,7.51,7.47,4.47
0.7,4,3,5,5.59,5.66,3.56
0.45,3,5,2,4.89,4.86,3.03
0.9,4,6,4,6.15,6.19,3.85
0.31,4,2,4,4.35,4.37,2.67
0.73,4,2,2,5.82,5.85,3.46
0.51,1,0,3,5.04,5.1,3.24
0.73,2,1,5,5.79,5.82,3.57
0.31,2,1,5,4.38,4.41,2.68
2.06,3,5,2,8.25,8.16,4.99
0.46,2,4,1,4.94,4.98,3.09
0.32,2,6,4,4.43,4.41,2.71
0.72,2,6,7,5.76,5.73,3.54
0.33,3,3,7,4.46,4.41,2.75
0.35,2,3,4,4.53,4.52,2.8
0.25,1,0,7,4.16,4.19,2.4
0.82,2,4,4,6.0,6.04,3.7
1.53,4,3,4,7.52,7.58,4.55
1.11,1,6,2,6.57,6.48,4.15
1.21,3,0,3,6.8,6.83,4.24
0.34,3,3,5,4.52,4.55,2.73
0.31,2,2,6,4.34,4.32,2.7
1.57,2,5,5,7.49,7.56,4.63
0.26,4,2,4,4.11,4.14,2.55
0.3,4,1,2,4.25,4.3,2.69
0.41,4,2,6,4.75,4.79,2.97
2.0,4,6,2,7.96,8.0,4.94
0.36,2,0,7,4.59,4.56,2.82
0.51,2,1,2,5.14,5.16,3.15
1.01,1,2,5,6.36,6.32,4.03
0.71,2,5,4,5.71,5.75,3.53
1.12,3,1,3,6.73,6.69,4.1
1.5,3,5,5,7.28,7.24,4.46
0.7,3,1,4,5.71,5.75,3.54
0.74,4,5,7,5.83,5.85,3.56
1.05,2,2,2,6.5,6.54,4.04
0.3,3,2,5,4.3,4.27,2.65
0.41,3,2,3,4.83,4.78,2.92
0.41,2,2,5,4.79,4.83,2.96
1.0,0,2,2,6.06,6.1,4.08
0.9,2,5,5,6.17,6.23,3.85
0.44,3,3,5,4.96,4.9,2.99
0.32,2,1,5,4.36,4.38,2.72
0.41,3,3,5,4.77,4.75,2.94
0.4,3,4,7,4.79,4.75,2.89
0.5,4,3,2,5.04,5.07,3.24
0.71,2,3,4,5.76,5.73,3.53
0.9,2,3,2,6.16,6.19,3.82
1.57,3,3,4,7.6,7.55,4.54
0.56,2,5,6,5.26,5.29,3.27
1.17,2,3,7,6.77,6.83,4.18
1.2,3,3,7,7.0,6.91,4.15
0.57,2,3,5,5.4,5.37,3.27
1.0,3,0,3,6.45,6.37,3.95
0.71,3,1,3,5.73,5.67,3.52
1.32,2,3,2,7.05,7.01,4.35
0.32,2,0,7,4.39,4.42,2.72
1.13,3,3,7,6.73,6.68,4.12
1.0,0,1,5,6.23,6.18,4.16
1.03,3,3,4,6.46,6.41,4.0
0.53,4,1,4,5.19,5.25,3.27
0.41,2,1,4,4.76,4.79,2.95
0.4,2,1,6,4.75,4.78,2.93
1.57,3,4,4,7.47,7.56,4.64
0.54,2,4,2,5.26,5.19,3.25
1.02,3,4,5,6.43,6.39,4.0
0.91,1,5,5,6.05,6.09,3.9
1.01,2,2,2,6.39,6.34,4.01
1.5,1,5,5,7.54,7.5,4.35
2.3,3,6,2,8.61,8.56,5.12
0.7,2,3,7,5.74,5.77,3.51
0.9,4,1,5,6.13,6.16,3.87
0.35,4,3,4,4.54,4.58,2.77
0.94,4,1,2,6.29,6.33,3.9
1.23,3,4,5,6.85,6.8,4.26
1.1,2,6,3,6.58,6.61,4.09
0.5,2,1,4,5.09,5.12,3.16
0.32,2,2,6,4.41,4.36,2.71
0.51,4,6,5,5.24,5.27,3.05
0.58,3,3,4,5.41,5.35,3.31
0.57,3,1,1,5.43,5.38,3.23
0.7,2,2,4,5.92,5.64,3.54
0.84,2,1,2,6.08,6.11,3.76
0.3,3,4,7,4.26,4.3,2.67
0.6,3,1,7,5.36,5.31,3.33
1.01,3,6,0,6.39,6.42,3.89
0.42,2,2,4,4.82,4.8,2.96
0.43,1,1,3,4.77,4.82,3.04
0.58,1,3,2,5.3,5.33,3.39
1.2,2,3,7,6.76,6.81,4.22
1.01,4,3,7,6.4,6.34,4.02
1.16,3,0,3,6.7,6.64,4.17
0.9,1,3,5,6.12,6.08,3.88
2.01,0,6,5,7.82,7.78,5.06
0.76,2,4,6,5.87,5.9,3.64
1.37,2,3,6,7.07,7.12,4.44
0.33,2,2,7,4.43,4.45,2.77
0.41,4,1,2,4.79,4.88,2.9
2.01,1,2,3,7.78,7.82,5.0
0.96,2,3,2,6.24,6.21,3.92
0.73,3,6,5,5.77,5.71,3.6
0.3,2,1,4,4.3,4.33,2.66
1.78,3,4,4,7.96,7.83,4.75
0.7,2,4,6,5.69,5.73,3.51
0.63,2,4,4,5.5,5.55,3.37
0.97,0,2,0,6.26,6.05,4.22
1.02,3,3,2,6.44,6.48,3.94
0.32,2,3,7,4.38,4.36,2.72
0.9,3,0,2,6.2,6.14,3.83
1.03,2,4,3,6.46,6.5,4.05
0.32,3,5,4,4.42,4.47,2.71
0.5,2,4,4,5.09,5.14,3.2
0.3,3,4,7,4.35,4.3,2.68
0.44,1,0,5,4.81,4.84,3.07
0.31,2,1,4,4.36,4.39,2.7
0.45,0,2,2,5.08,4.98,2.91
0.31,2,3,6,4.38,4.34,2.69
0.31,2,3,1,4.33,4.37,2.69
0.7,1,1,2,5.49,5.53,3.5
0.3,4,4,4,4.3,4.26,2.71
0.81,1,3,3,6.11,6.15,3.63
0.53,2,2,2,5.19,5.21,3.22
0.69,4,3,7,5.6,5.72,3.61
0.52,3,0,5,5.13,5.09,3.19
0.32,2,2,5,4.41,4.44,2.74
0.82,4,1,2,5.92,5.97,3.76
1.24,1,1,2,6.82,6.86,4.35
0.3,2,3,6,4.31,4.34,2.67
1.21,2,3,5,6.98,6.9,4.15
0.41,2,3,7,4.8,4.75,2.97
0.73,2,5,4,5.77,5.79,3.56
0.51,4,1,2,5.13,5.06,3.07
0.43,2,3,4,4.86,4.9,2.98
1.21,3,3,6,6.92,6.85,4.14
0.36,3,4,7,4.58,4.6,2.78
0.33,4,2,2,4.44,4.47,2.67
2.01,0,3,5,7.7,7.79,5.23
0.4,1,1,2,4.65,4.69,2.95
0.7,2,3,3,5.73,5.78,3.52
0.3,2,4,2,4.3,4.34,2.65
1.89,2,4,4,7.92,7.95,4.89
0.3,3,4,4,4.28,4.26,2.66
0.35,2,0,2,4.56,4.52,2.83
1.27,2,4,3,6.93,6.96,4.29
1.24,3,3,1,6.95,6.91,4.19
0.37,2,2,5,4.63,4.67,2.84
0.3,1,4,7,4.28,4.24,2.71
0.77,2,0,4,5.83,5.89,3.65
0.41,1,0,5,4.74,4.79,3.02
0.87,3,0,2,6.3,6.26,3.69
0.5,4,2,5,5.09,5.12,3.14
0.42,3,3,4,4.95,4.82,2.96
0.32,2,4,6,4.41,4.38,2.72
1.09,3,4,2,6.72,6.66,4.0
0.74,4,4,4,5.74,5.77,3.56
1.01,3,0,2,6.38,6.34,3.99
2.01,4,4,3,7.94,8.03,5.01
1.65,2,3,5,7.65,7.61,4.72
1.29,3,0,3,7.06,6.99,4.17
1.33,0,2,3,6.97,6.86,4.46
0.4,2,5,7,4.73,4.7,2.94
1.01,4,3,3,6.43,6.48,3.94
1.52,2,6,4,7.32,7.35,4.57
0.74,4,1,4,5.75,5.73,3.62
0.72,2,3,7,5.71,5.76,3.58
0.45,2,2,3,4.9,4.86,3.05
0.95,1,5,3,6.13,6.23,3.94
0.71,1,3,3,5.65,5.6,3.59
0.72,2,5,5,5.75,5.79,3.56
0.41,3,1,4,4.8,4.83,2.89
0.27,3,1,4,4.2,4.24,2.54
0.76,4,5,2,5.84,5.9,3.64
0.32,3,1,1,4.39,4.38,2.7
0.54,2,2,4,5.31,5.27,3.22
1.51,1,5,7,7.29,7.26,4.63
0.37,2,1,7,4.63,4.6,2.87
0.34,2,0,5,4.47,4.5,2.75
0.51,1,0,5,5.26,5.29,3.06
1.87,3,1,2,7.94,7.88,4.9
2.45,4,6,3,8.71,8.66,5.26
0.5,3,1,5,5.11,5.07,3.13
1.04,3,4,3,6.67,6.63,3.9
0.37,2,2,5,4.59,4.63,2.83
0.4,3,0,3,4.74,4.78,2.85
1.01,3,4,5,6.47,6.39,3.9
1.04,3,3,5,6.59,6.56,3.95
0.33,4,4,4,4.35,4.4,2.75
0.55,2,0,5,5.24,5.29,3.28
1.2,3,5,5,6.77,6.72,4.22
0.43,4,4,6,4.92,4.95,2.97
1.01,3,5,3,6.4,6.34,3.93
1.5,4,2,5,7.12,7.08,4.5
1.12,3,0,3,6.72,6.76,4.08
1.0,1,0,5,6.34,6.31,4.04
2.01,2,3,2,8.23,8.19,4.86
0.42,2,0,7,4.85,4.82,2.97
0.44,3,1,5,4.87,4.93,2.96
1.52,4,2,5,7.23,7.29,4.61
0.55,2,3,7,5.22,5.25,3.27
0.77,2,5,3,5.87,5.92,3.63
0.36,4,0,4,4.52,4.55,2.85
0.55,4,2,2,5.36,5.4,3.18
2.0,1,4,3,7.93,7.88,5.04
2.25,3,4,2,8.47,8.41,5.19
0.34,4,1,2,4.52,4.61,2.72
0.31,2,3,6,4.38,4.34,2.67
0.39,1,2,2,4.6,4.65,2.94
0.43,3,4,2,4.86,4.8,2.97
0.85,0,3,4,6.26,6.19,3.59
0.51,2,0,2,5.14,5.18,3.19
0.49,4,2,2,5.05,5.07,3.15
0.54,2,3,5,5.22,5.26,3.23
0.9,4,3,6,6.05,6.14,3.86
0.3,2,5,2,4.28,4.31,2.63
1.3,3,0,3,6.98,6.91,4.27
0.4,4,2,4,4.75,4.79,2.88
0.38,4,3,5,4.65,4.7,2.88
0.9,2,3,5,6.19,6.22,3.85
0.47,2,6,7,4.97,4.99,3.09
0.53,2,1,2,5.27,5.23,3.18
0.5,3,1,3,5.19,5.16,3.08
1.0,1,3,3,6.22,6.34,3.98
0.41,4,6,5,4.79,4.82,2.96
0.52,2,2,5,5.16,5.18,3.19
1.01,3,5,2,6.44,6.37,3.96
0.25,1,1,1,3.91,3.95,2.58
0.41,2,2,4,4.77,4.79,2.93
0.51,2,0,5,5.18,5.13,3.17
0.7,0,2,3,5.6,5.57,3.61
0.34,2,2,4,4.53,4.49,2.8
0.34,4,2,3,4.55,4.57,2.76
0.71,4,6,2,5.66,5.71,3.47
0.46,2,6,4,4.92,4.95,3.09
1.02,4,4,3,6.3,6.38,3.97
1.0,1,4,3,6.41,6.34,4.07
0.4,3,3,1,4.77,4.73,2.89
1.04,2,2,2,6.54,6.47,4.04
0.31,2,4,5,4.35,4.38,2.7
0.53,2,0,5,5.24,5.26,3.16
0.51,2,3,4,5.15,5.18,3.17
0.7,3,1,4,5.6,5.66,3.5
0.42,2,3,5,4.78,4.83,3.0
0.41,4,5,6,4.68,4.74,2.97
0.34,2,1,4,4.5,4.46,2.75
1.0,3,3,5,6.45,6.41,3.98
0.41,3,1,7,4.84,4.78,2.93
0.52,0,2,1,5.04,5.17,3.3
0.4,4,1,2,4.73,4.76,2.91
0.71,3,4,5,5.68,5.73,3.55
0.42,3,3,5,4.82,4.77,2.97
0.39,2,4,7,4.68,4.7,2.91
1.26,3,5,5,6.88,6.94,4.31
1.51,1,6,2,7.24,7.29,4.61
1.02,2,2,5,6.4,6.47,4.03
0.32,3,3,4,4.35,4.29,2.7
0.74,3,4,5,5.92,5.88,3.55
0.39,4,2,5,4.66,4.63,2.94
0.44,2,1,6,4.91,4.94,3.01
1.07,4,6,3,6.57,6.59,4.05
0.4,2,6,4,4.72,4.76,2.95
0.31,2,0,5,4.35,4.36,2.68
1.0,1,4,2,6.24,6.3,3.93
0.59,2,1,2,5.34,5.39,3.35
0.3,3,0,5,4.37,4.33,2.64
1.02,3,4,3,6.53,6.41,3.94
0.5,4,2,4,5.05,5.14,3.13
0.3,4,0,5,4.26,4.29,2.67
0.4,4,1,2,4.71,4.67,2.98
0.33,3,0,5,4.44,4.41,2.71
0.51,2,4,7,5.14,5.19,3.16
2.04,2,5,2,8.09,8.02,5.06
